2024-03-17T15:40:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,21.9,_field_rel_hum,42.0
2024-03-17T15:30:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,22.2,_field_rel_hum,43.0
2024-03-17T15:20:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,22.6,_field_rel_hum,39.0
2024-03-17T15:10:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,23.9,_field_rel_hum,39.0
2024-03-17T15:00:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,23.9,_field_rel_hum,38.0
2024-03-17T14:50:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,22.7,_field_rel_hum,41.0
2024-03-17T14:40:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,22.7,_field_rel_hum,39.0
2024-03-17T14:30:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,21.8,_field_rel_hum,47.0
2024-03-17T14:20:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,22.8,_field_rel_hum,42.0
2024-03-17T14:00:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,23.1,_field_rel_hum,44.0
2024-03-17T13:50:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,22.4,_field_rel_hum,47.0
2024-03-17T13:40:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,21.9,_field_rel_hum,49.0
2024-03-17T13:30:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,22.6,_field_rel_hum,45.0
2024-03-17T13:20:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,22.0,_field_rel_hum,50.0
2024-03-17T13:10:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,21.6,_field_rel_hum,54.0
2024-03-17T13:00:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,22.2,_field_rel_hum,51.0
2024-03-17T12:50:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,22.2,_field_rel_hum,51.0
2024-03-17T12:30:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,21.6,_field_rel_hum,53.0
2024-03-17T12:20:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,21.1,_field_rel_hum,56.0
2024-03-17T12:10:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,21.1,_field_rel_hum,55.0
2024-03-17T12:00:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,20.8,_field_rel_hum,57.0
2024-03-17T11:50:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,20.4,_field_rel_hum,59.0
2024-03-17T11:40:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,20.0,_field_rel_hum,62.0
2024-03-17T11:30:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,19.6,_field_rel_hum,65.0
2024-03-17T11:20:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,19.5,_field_rel_hum,64.0
2024-03-17T11:10:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,19.1,_field_rel_hum,66.0
2024-03-17T11:00:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,18.2,_field_rel_hum,71.0
2024-03-17T10:50:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,17.5,_field_rel_hum,77.0
2024-03-17T10:40:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,17.6,_field_rel_hum,73.0
2024-03-17T10:30:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,17.8,_field_rel_hum,75.0
